戴高乐 , 3
房印婉 , 1
房龙 , 1
扈三娘 , 1
扎耶德 , 8
托多贝尔多 , 1
托尼·布莱尔 , 1
托普 , 1
托玛斯 , 1
托绍夫斯基 , 2
托罗普采夫 , 3
托马 , 1
托马斯 , 8
托马斯·萨维 , 3
承志 , 1
披集·拉达军 , 1
拉·甘地 , 2
拉什科 , 3
拉卡兹 , 1
拉吉夫·甘地 , 6
拉多克 , 1
拉巴尼 , 2
拉希德 , 1
拉扎尔·贝尔曼 , 1
拉托 , 1
拉法耶 , 1
拉茂雍增·洛桑克珠嘉措 , 1
拉莫斯 , 4
拉菲克·塔拉尔 , 1
拉蒙·劳达雷斯 , 1
拉赫曼 , 1
拉赫莫诺夫 , 3
拉迪 , 1
拉那烈 , 4
拿破仑 , 1
摇音 , 1
摩根 , 1
撒切尔 , 3
支林飞 , 7
文一 , 2
文同 , 2
文周 , 1
文天祥 , 1
斯·福塞特 , 1
斯·费舍尔 , 1
斯兰 , 2
斯兰蒂耶夫 , 1
斯卡尔法罗 , 4
斯坦利·费希尔 , 1
斯大林 , 2
斯泰思 , 1
斯泰格 , 1
斯洛科姆 , 3
斯特里特 , 1
斯科特·里特 , 1
斯考克罗夫特 , 1
斯蒂格利茨 , 1
斯马亚 , 1
新凤霞 , 1
方云伟 , 1
方兆祥 , 1
方向 , 1
方天丰 , 1
方工 , 1
方明东 , 2
方瑾 , 1
方生 , 1
方益波 , 1
方青卓 , 1
方鸣 , 7
施尼德 , 1
施明慎 , 5
施春生 , 1
施特劳斯 , 2
施琅 , 1
施瓦布 , 3
施耐庵 , 1
施行 , 1
时传祥 , 3
昂里埃特 , 1
昊玺 , 1
明仁 , 1
易某 , 2
易爱军 , 1
春姑 , 8
春婆 , 4
春花 , 10
晋朝荣 , 1
晋正言 , 1
晓东 , 1
晓章 , 1
晓赖 , 1
普吕厄 , 3
普拉夫希奇 , 2
普罗迪 , 9
普里马科夫 , 17
景如月 , 1
曲印 , 2
曲德林 , 1
曲志红 , 2
曲比阿乌 , 1
曲渊 , 1
曹亚范 , 1
曹代英 , 5
曹伯纯 , 3
曹冬梅 , 1
曹刚川 , 3
曹剑杰 , 2
曹卫萍 , 1
曹大元 , 2
曹孟德 , 1
曹广亮 , 1
曹志 , 5
曹操 , 4
曹文芳 , 1
曹斌 , 1
曹海明 , 1
曹灿 , 1
曹禺 , 5
曹薰铉 , 1
曹雪芹 , 1
曼德尔 , 1
曼德拉 , 6
曾启亮 , 9
曾培炎 , 1
曾宪梓 , 2
曾庆红 , 9
曾昭斌 , 1
曾荫权 , 1
曾辛元 , 7
朗穷 , 2
朗费罗 , 1
朝克 , 1
木庭健太郎 , 1
本·贾马 , 1
本·阿里 , 3
本西德 , 2
朱一民 , 1
朱伯儒 , 1
朱作霖 , 1
朱佩 , 1
朱允友 , 1
朱光亚 , 7
朱光华 , 1
朱克川 , 2
朱兴伟 , 1
朱军 , 1
朱利埃 , 1
朱剑红 , 2
朱哲琴 , 1
朱安 , 1
朱宝善 , 1
朱家印 , 4
朱富贤 , 1
朱幼棣 , 9
朱开轩 , 4
朱德 , 6
朱振义 , 1
朱振江 , 1
朱昌骏 , 2
朱梦魁 , 2
朱森林 , 3
朱治德 , 1
朱玖 , 1
朱玲 , 2
朱皮娜 , 1
朱穆之 , 1
朱育理 , 1
朱自清 , 1
朱英璜 , 1
朱训 , 4
朱语今 , 1
朱邦造 , 2
朱镕基 , 25
朱镕基李瑞环胡锦涛尉健行李岚清 , 1
朱飞 , 1
杉山绢子 , 1
李世南 , 3
李为昌 , 5
李义山 , 1
李争艳 , 2
李云才 , 1
李云飞 , 5
李五成 , 1
李井泉 , 1
李亚彪 , 1
李京文 , 1
李人俊 , 1
李仁臣 , 1
李伯勇 , 1
李伯康 , 1
李佩 , 1
李佩甫 , 1
李佳军 , 1
李俊东 , 1
李光辉 , 3
李克因 , 1
李克强 , 2
李兴桂 , 2
李军 , 1
李冰 , 4
李准 , 1
李凤林 , 2
李凯亭 , 1
李努尔 , 1
李升 , 3
李卫天 , 1
李发斌 , 1
李启旺 , 3
李商隐 , 1
李嘉诚 , 2
李四 , 1
李四光 , 7
李国安 , 4
李圣宰 , 3
李坤元 , 1
李天碧 , 1
李学仁 , 1
李宁 , 17
李宗仁 , 1
李宙泫 , 2
李家声 , 1
李家忠 , 2
李家杰 , 1
李家泉 , 1
李富春 , 2
李富荣 , 3
李少英 , 2
李尔青 , 1
李岚清 , 73
李岩 , 1
李广尊 , 1
李广松 , 1
李廷栋 , 1
李建中 , 1
李建兴 , 2
李建国 , 6
李德伦 , 3
李德安任记 , 1
李德才 , 1
李德洙 , 2
李德生 , 5
李心草 , 1
李志坚 , 2
李志强 , 1
李志敏于燕文 , 1
李忠杰 , 1
李惟一 , 1
李成仁 , 1
李才 , 1
李振东 , 1
李振声 , 1
李政 , 1
李政道 , 16
李敏 , 2
李敬臣 , 1
李文 , 9
李文根 , 4
李斌 , 3
李新烽 , 2
李新良 , 1
李昌镐 , 3
李明 , 1
李明放 , 1
李春久 , 3
李晓 , 1
李晓玲 , 1
李晓航 , 1
李景卫 , 1
李景田 , 1
李晴祺 , 2
李智屏 , 1
李朝阳 , 1
李本忠 , 1
李术峰 , 5
李杰 , 1
李某 , 6
李树文 , 3
李树深 , 1
李树清 , 3
李梦华 , 1
李殿仁 , 1
李毅 , 1
李水清 , 2
李永健 , 2
李治亭 , 1
李泊溪 , 1
李泽广 , 1
李洪 , 1
李浩翔 , 1
李涛 , 3
李润五 , 4
李淑芳 , 1
李清华 , 1
李清林 , 4
李清照 , 2
李源潮 , 1
李烈苍 , 3
李焕之 , 1
李燕子 , 1
李爱华 , 1
李特特 , 1
李玉莲 , 1
李琳 , 2
李瑞环 , 23
李生南 , 1
李登柱 , 1
李石 , 1
李石元 , 1
李硕勋 , 1
李礼章 , 1
李祖中 , 1
李福勇 , 1
李福善 , 1
李秋平 , 1
李素丽 , 9
李红旗 , 1
李纪周 , 2
李维平 , 1
李耀文 , 1
李肇星 , 2
李自祥 , 1
李自良 , 1
李至伦 , 1
李舫 , 4
李舸 , 3
李芳 , 5
李若凡 , 2
李苦禅 , 1
李茹 , 1
李荣娟 , 2
李菊 , 2
李薇 , 1
李豆罗 , 1
李象益 , 2
李财源 , 1
李贵鲜 , 9
李贺普 , 2
李赣骝 , 2
李进才 , 1
李述 , 1
李逵 , 2
李道豫 , 9
李金建 , 1
李金文 , 1
李铁映 , 21
李长久 , 1
李长云 , 9
李长春 , 2
李长水 , 11
李长顺 , 1
李雁荡 , 1
李雅芳 , 1
李青山 , 1
李香兰 , 1
李高潮 , 1
李鲲 , 1
李鹏 , 139
李鹏乔石朱镕基李瑞环刘华清尉健行李岚清荣毅仁 , 1
李鹏乔石朱镕基李瑞环胡锦涛李岚清 , 1
李鹏邹家华 , 1
村山富市 , 1
杜五安 , 1
杜勇 , 1
杜华举 , 1
杜天清 , 1
杜宝平 , 1
杜延明 , 1
杜比宁 , 1
杜甫 , 1
杜英姿 , 2
杜辉廉 , 1
杜远难 , 1
杜铁环 , 2
杜青林 , 4
杜马斯 , 2
杜马舍夫 , 2
束怀德 , 1
杨丽华 , 5
杨丽霞 , 1
杨乃卿 , 1
杨久庸 , 1
杨仕玲 , 1
杨伟光 , 1
杨修 , 1
杨健 , 2
杨元勇 , 3
杨光 , 6
杨兰荪 , 1
杨兴国 , 1
杨匡汉 , 1
杨华升 , 1
杨占芳 , 2
杨咏桔 , 1
杨咏沂 , 1
杨国亮 , 1
杨国屏 , 1
杨国庆 , 2
杨国强 , 7
杨士龙 , 1
杨大生 , 1
杨子荣 , 1
杨少波 , 1
杨尚昆万里宋平薄一波宋任穷 , 1
杨广 , 1
杨建华 , 1
杨影 , 5
杨得志 , 1
杨志娟王常顺 , 1
杨志望 , 1
杨思泽 , 1
杨总 , 1
杨成明 , 1
杨拯陆 , 2
杨振义 , 1
杨振宁 , 1
杨振武 , 1
杨文道 , 1
杨斌 , 1
杨斯德 , 1
杨明 , 1
杨明方 , 3
杨春贵 , 1
杨晓波 , 1
杨晓霞 , 2
杨晔 , 2
杨晨 , 1
杨月华 , 1
杨朝明 , 3
杨树山 , 1
杨树德 , 1
杨根思 , 1
杨正泉 , 1
杨汝岱 , 2
杨泓 , 1
杨波 , 1
杨洁篪 , 1
杨海洋 , 1
杨海韬 , 2
杨秀梅 , 3
杨纪珂 , 1
杨群旺 , 1
杨育才 , 1
杨茂儒 , 1
杨虎城 , 2
杨衍银 , 1
杨贵兰 , 3
杨迁 , 1
杨道金钟研 , 1
杨铮 , 1
杨阳 , 1
杨雪芬 , 1
杨震 , 1
杨青 , 3
杨高中 , 2
杭文欣 , 1
杰克 , 4
杰姆 , 1
松下幸之助 , 1
松永光 , 1
林×× , 1
林丽韫 , 1
林冲 , 1
林则徐 , 3
林利 , 1
林勇 , 1
林华卿 , 29
林小顺 , 1
林峰 , 2
林庆春 , 2
林彪 , 2
林彻·里茨玛 , 1
林志平 , 1
林总 , 1
林政志 , 5
林散之 , 6
林文漪 , 1
林春生 , 2
林晓东 , 1
林月琴 , 2
林杉 , 1
林树森 , 1
林楠 , 1
林永建 , 1
林海峰 , 2
林瑞康 , 1
林耀 , 9
林菱 , 4
林觉民 , 1
林连昆 , 1
林遵 , 4
林风眠 , 4
林鹏 , 1
林默涵 , 1
果强 , 1
果永毅 , 6
柏兵 , 1
查尔斯 , 1
查济民 , 1
查理·曼德 , 1
柯亨 , 1
柯灵 , 1
柱柱 , 1
柳公权 , 1
柳军飞 , 1
柳大华 , 1
柳宗夏 , 1
柳斌 , 1
柳时熏 , 2
柳欣 , 1
柳海峰 , 1
柳青 , 1
柴俊民 , 1
柴可夫斯基 , 3
柴宝成 , 1
柴茂 , 1
根茨 , 2
格朗尼 , 1
格林 , 4
格林斯潘 , 2
格雷厄姆·弗赖 , 2
桂晓风 , 1
桑佩尔 , 1
桑普拉斯 , 7
桑杰 , 1
桑燕 , 1
桑特 , 10
桑福·威尔 , 1
桥本 , 27
桥本龙太郎 , 11
梁伯韬 , 1
梁兆勇 , 1
梁军 , 8
梁刘柔芬 , 1
梁吉生 , 1
梁启超 , 2
梁坤奠 , 5
梁士华胡涛 , 1
梁娟 , 1
梁山伯 , 2
梁平波 , 1
梁建强 , 1
梁德妍 , 2
梁必业 , 1
梁思成 , 1
梁惠珍 , 13
梁文龙 , 1
梁晓声 , 1
梁汝堂 , 2
梁爱诗 , 1
梁金泉 , 1
梁颖 , 1
梅兆荣 , 2
梅兰芳 , 1
梅内姆 , 3
梅塔 , 2
梅尔克特 , 1
梅杰 , 2
梅永存 , 1
梅益 , 1
梅里 , 2
梭罗 , 3
梵高 , 1
植关进 , 1
樊如钧 , 1
樊本奎 , 3
樊玲 , 2
樊福祥 , 1
樊纲 , 1
樱内 , 3
樱内义雄 , 5
欧德·威博 , 1
欧文 , 1
欧智华 , 1
欧阳 , 1
欧阳修 , 3
欧阳吟 , 1
欧阳海 , 1
欧阳琦琳 , 1
欧阳询 , 1
歌德 , 5
武仁盈 , 3
武则天 , 1
武士敏 , 1
武大伟 , 1
武定远 , 7
武宣 , 1
武宽 , 1
武建霞 , 1
武春河 , 1
武松 , 1
武立天 , 2
武立祥 , 1
武藤敏郎 , 2
武连元 , 1
武道进 , 3
段嵘 , 1
段春来 , 3
段羡菊 , 1
段芝璞 , 3
殷学成 , 1
殷立青 , 1
比什凯克 , 1
比尔·盖茨 , 3
比昂尼克 , 1
毕全忠 , 5
毕淑敏 , 1
毛众役 , 1
毛宁 , 1
毛新宇 , 1
毛泽东 , 51
毛磊 , 5
毛雪良 , 1
汉佩尔 , 2
汉修 , 1
江世杰 , 2
江亚平 , 2
江南 , 1
江国成 , 3
江夏 , 1
江姐 , 1
江山 , 1
江建国 , 2
江泽慧 , 1
江泽民 , 270
江泽民李鹏乔石朱镕基李瑞环刘华清胡锦涛尉健行李岚清 , 1
江泽民李鹏乔石朱镕基李瑞环刘华清胡锦涛尉健行李岚清荣毅仁 , 1
江洋龙 , 1
江涛 , 1
江玉 , 1
江红 , 6
江虹 , 1
江青 , 1
江靖弋 , 1
池北偶 , 1
汤佩松 , 2
汤普森 , 6
汤民仁 , 1
汤涧 , 1
汤老 , 1
汤马索·姜尼拉 , 1
汪丁丁 , 2
汪啸风 , 2
汪大昭 , 1
汪家镠 , 1
汪懋华 , 1
汪有富 , 1
汪洪洋 , 1
汪瑞仁 , 2
汪荣华 , 1
汪葆明 , 1
汪见虹 , 3
汪道涵 , 1
汪金福 , 5
汪锋 , 2
沃伊卢科夫 , 1
沃勒贝克 , 5
沃尔克 , 1
沃尔夫 , 1
沃尔斯费尔德 , 1
沃纳·福诺斯 , 1
沈善文 , 1
沈国放 , 6
沈学龙 , 1
沈安 , 1
沈文英 , 1
沈月端 , 1
沈某 , 5
沈根荣 , 1
沈海东 , 1
沈西梦 , 1
沈达人 , 1
沈钧儒 , 1
沈震林 , 1
沈龙生 , 1
沙利卡什维利 , 1
沙曼 , 1
沙曼·维雅吉 , 1
沙理士 , 2
沙陀 , 1
沙龙 , 2
法拉第 , 1
法比奥·穆西 , 1
法比尤斯 , 1
法老王彼比 , 1
法鲁克·卡杜米 , 1
波尔 , 9
波波夫 , 20
波特 , 5
波苏瓦柳克 , 3
泰勒尔 , 1
泰森 , 5
泽仁桑珠 , 2
泽民 , 1
泽琳 , 1
泽鲁阿勒 , 10
洛克菲勒 , 1
津田昌宏 , 1
洪兆惠 , 1
洪学智 , 1
洪岩 , 1
洪应明 , 1
洪成南 , 2
洪普洲 , 2
洪森 , 7
洪秉明 , 8
洪虎 , 2
洪银兴 , 1
济公 , 4
浦熙修 , 1
海尔 , 1
海斯 , 1
海明威 , 2
海顿 , 3
海鲁拉耶夫 , 3
涂勇 , 2
涅姆佐夫 , 3
涅斯捷鲁什金 , 1
润五 , 2
温光春 , 1
温姐 , 2
温宪 , 6
温家宝 , 21
温红彦 , 2
游本昌 , 2
溥心 , 1
滕万翠 , 3
滕文骥 , 1
潘东香 , 1
潘克拉托夫 , 2
潘善棠 , 1
潘国立 , 1
潘堂林 , 1
潘多 , 1
潘帝都 , 1
潘承洞 , 1
潘文凯 , 2
潘月樵 , 1
潘梓年 , 2
潘汉年 , 31
潘立文 , 3
潘赛菊 , 3
潘长江 , 1
潘震宙 , 1
濑田裕子 , 1
濮存昕 , 2
热瓦甫 , 7
焦尔乔·洛迪 , 1
焦裕禄 , 4
焦金凤 , 1
焦锦淼 , 1
熊俊陵 , 1
熊光楷 , 8
熊国鸣 , 1
熊幽 , 1
熊清泉 , 1
熊自仁 , 1
燕慧英张广志 , 1
爱丽丝 , 1
爱德华·劳森 , 1
爱迪生 , 1
片冈聪 , 1
牛健峰 , 1
牛凤安 , 1
牛占山 , 1
牛玉亮 , 2
牛群 , 1
牟健为 , 1
牟爱牧 , 2
特林布尔 , 1
特沃杰雷 , 1
特洛克 , 1
特里·恩赖特 , 2
玉荣 , 14
王一平 , 1
王三运 , 4
王世平 , 1
王丙乾 , 2
王为民 , 1
王义亮 , 1
王乐泉 , 1
王五 , 1
王亚东 , 4
王伟 , 1
王伟林 , 5
王传河 , 1
王保俊 , 1
王兆国 , 8
王光英 , 10
王克 , 9
王兰 , 1
王凤俊 , 1
王凤兴 , 9
王凤起 , 1
王凤超 , 1
王刚 , 1
王力军 , 1
王华英 , 1
王南 , 5
王卫东 , 1
王卫国 , 1
王发清 , 2
王同祥 , 1
王启人 , 1
王启明 , 1
王启民 , 10
王嘉廉 , 6
王国华 , 1
王国栋 , 25
王国维 , 2
王国藩 , 1
王坪 , 1
王堇屹 , 1
王士珍 , 1
王天凌 , 4
王太华 , 1
王夫棠 , 1
王奎庆 , 2
王姬 , 1
王孟斌 , 4
王学泰 , 1
王学贤 , 6
王宁 , 1
王守海 , 4
王安石 , 1
王宏 , 3
王宏民 , 1
王定国 , 2
王宝林 , 1
王宝森 , 6
王宝钏 , 1
王家言 , 1
王小云 , 1
王小妮 , 1
王尚英 , 1
王尧 , 1
王崇伦 , 1
王巨禄 , 1
王庆芝 , 1
王廷江 , 4
王建功 , 1
王建华 , 1
王建民 , 2
王建英 , 2
王彦田 , 1
王德槟 , 2
王志信 , 1
王志勇 , 3
王志钧 , 1
王忠菊 , 1
王怀让 , 1
王怀远 , 1
王思齐 , 1
王慧明 , 1
王承华 , 3
王振亚 , 3
王振昌 , 11
王振武 , 1
王政 , 2
王文杰 , 1
王新亭 , 1
王新庆 , 2
王新民 , 2
王新让 , 1
王明 , 1
王明山 , 1
王春露 , 1
王晓 , 1
王晓群 , 1
王晨 , 11
王林昌 , 4
王柏林 , 1
王某 , 2
王标 , 1
王树文 , 2
王桂云 , 1
王森浩 , 1
王楠 , 3
王正平 , 1
王正忠 , 1
王武 , 1
王比学 , 1
王永学 , 1
王永治 , 1
王汉斌 , 4
王沛林 , 4
王沛津 , 1
王波 , 4
王洁萍 , 1
王洛宾 , 1
王润培 , 2
王淦昌 , 1
王火 , 2
王炜 , 1
王照华 , 1
王照环 , 2
王燕 , 1
王爱花 , 1
王献之 , 1
王玉柱 , 1
王玉武 , 1
王玉江 , 1
王玉锦 , 1
王琳娜 , 1
王瑜 , 1
王瑞林 , 6
王璐娜 , 2
王生铁 , 1
王磊 , 19
王秉锐 , 1
王立惠 , 1
王立民 , 1
王素琴 , 1
王美珍 , 3
王羲之 , 1
王芳 , 3
王芷章 , 1
王英 , 1
王英凡 , 5
王茂林 , 1
王荣久 , 1
王荣生 , 1
王荩卿 , 1
王莲香 , 1
王萍王雷鸣 , 1
王蔚 , 1
王蕾 , 1
王言彬 , 3
王诚 , 1
王谦 , 1
王财章 , 1
王辉 , 2
王进喜 , 4
王连志 , 8
王连铮 , 1
王选 , 1
王遐方 , 1
王金春 , 1
王金涛 , 1
王铁成 , 1
王锦鹄 , 1
王长山 , 1
王雷鸣 , 2
王霄鹏 , 1
王霞光 , 7
王霞林 , 1
王露丹 , 1
王非 , 1
王频 , 2
王飞 , 2
王魁 , 1
王鹏 , 1
王黎 , 6
玛丽·鲁滨逊 , 1
玛丽亚 , 1
玛丽娜 , 9
玛依拉 , 1
玛加丽塔 , 1
玛格丽特·贝克特 , 2
班承开 , 2
瑟比娜 , 1
瑟蒙德 , 1
瓦内 , 1
瓦力 , 4
瓦尔德海姆 , 1
瓦扬·古久里 , 1
瓦茨拉夫·哈韦尔 , 1
瓦西姆 , 1
甄炳禧 , 1
甘有根 , 1
甘英 , 1
田三喜 , 1
田中 , 1
田中角荣 , 3
田亮 , 12
田俊荣 , 1
田凤山 , 2
田华 , 2
田少东 , 1
田岛宁子 , 1
田建斌 , 1
田曾佩 , 1
田永胜 , 1
田汉 , 1
田沛发 , 5
田泓 , 1
田泳 , 7
田流 , 4
田献氢 , 1
田玉斌 , 1
田纪云 , 1
田聪明 , 1
申兰旺 , 1
申军谊 , 1
申思 , 1
白克明 , 1
白冰 , 1
白冰冰 , 2
白剑峰 , 3
白友善 , 2
白圭司 , 1
白宇 , 1
白尚显 , 1
白文建 , 2
白晓燕 , 3
白求恩 , 1
白江 , 2
白滨一良 , 1
白燕 , 1
白燕升 , 2
白玉霜 , 2
白石 , 2
皮克林 , 2
皮埃尔·奥绍 , 3
皮奥利内 , 1
盖叫天 , 1
盖德 , 1
盖茨 , 1
盖金东 , 2
盛世良 , 2
盛中国 , 1
盛云龙 , 10
盛和帮 , 2
盛国兰 , 2
盛大勇 , 1
瞿弦和 , 1
瞿正祥 , 1
瞿韵 , 1
石兆彬 , 1
石四皓 , 1
石学海 , 10
石宏图 , 1
石宝良 , 2
石正东 , 1
石永春 , 1
石田退三 , 1
石祥 , 1
石秀诗 , 4
石菊香 , 1
石蓓莘 , 1
石风科 , 1
石鲁 , 5
祁智 , 1
祖冲之 , 1
祖马 , 1
祝华新 , 2
祝有容 , 3
祝英台 , 2
神崎武法 , 2
福印 , 1
福塞特 , 5
福尔加奇 , 1
福斯特 , 1
福王 , 1
秀秀 , 1
秋山生哉 , 1
秋瑾 , 2
秋里 , 1
科利姆 , 3
科尔 , 9
科恩 , 34
科普捷夫 , 1
科林巴 , 1
科洛科娃 , 1
科爱华 , 1
科瓦尔 , 2
科瓦茨 , 1
科留奇科娃 , 1
科科申 , 10
科罗切尼亚 , 1
科达 , 1
科雷 , 16
科雷特加 , 1
秦凤桐 , 1
秦华孙 , 6
秦始皇 , 5
秦宪进 , 1
秦富明 , 1
秦惠（君音） , 8
秦文俊 , 1
秦晖 , 1
秦杰 , 2
秦杰向兵 , 1
秦桧 , 1
秦满江 , 1
秦秀英 , 1
秦秋谷 , 1
秦艺源 , 4
程东海 , 1
程增强 , 2
程学源 , 1
程宝群 , 5
程建勋 , 2
程志 , 1
程思远 , 4
程晓玲 , 1
程某 , 1
程潜 , 1
程红根 , 1
程维高 , 3
程铁生 , 1
稽道青 , 1
穆加贝 , 1
穆勒尔 , 1
穆哈默德 , 1
穆巴拉克 , 11
穆拉德·穆拉尔吉 , 1
穆文 , 1
穆斯塔法 , 1
穆斯塔法·本·马苏尔 , 1
穆树军 , 1
穆桂英 , 1
穆罕默德 , 3
穆罕默德·侯赛因·马拉埃克 , 1
穆罕默德·拉斐克·塔拉尔 , 1
穆萨 , 5
穆蒂 , 1
穆迪奥诺 , 4
穆青 , 1
窦哥 , 2
窦旭山 , 1
窦连东 , 10
章东新 , 1
章平 , 1
章念生 , 1
章爱龙 , 1
童志成 , 33
童童 , 3
童自荣 , 2
竹君 , 3
符卫建 , 4
符泉生 , 8
符福渊 , 3
简世辉 , 7
管易文 , 1
米·斯拉德克 , 1
米勒 , 1
米哈伊 , 6
米哈伊洛夫 , 1
米开朗琪罗 , 2
米歇尔 , 1
米歇尔·德梅西纳 , 1
米歇尔·阿代希安 , 1
米洛·久卡诺维奇 , 1
米洛舍维奇 , 1
米芾 , 1
粟裕 , 1
素博塔 , 1
素博塔·玛莎立 , 1
索尔·埃斯特林 , 1
索尼亚 , 11
索尼亚·甘地 , 1
索戈尔 , 1
索拉纳 , 1
索朗罗布 , 1
索研 , 1
索罗斯 , 2
索罗金 , 1
红嫂 , 12
约瑟 , 1
约翰·克鲁吉 , 3
约翰·加朗 , 1
约翰·吉尔伯特 , 1
约翰·戴维特 , 1
约翰·施特劳斯 , 1
约翰·洛克菲勒 , 1
约翰·罗默 , 1
纪文 , 1
纪文霞 , 1
纪鸿尚 , 1
纳扎尔巴耶夫 , 4
纳斯拉拉赫 , 2
纳波里塔诺 , 1
纳瓦兹·谢里夫 , 1
纳诺 , 2
纽伯瑞 , 8
细川 , 2
细川护熙 , 1
绍尔·伯尔穆特 , 1
绍罗什 , 7
绢子 , 2
维·威廉姆斯 , 2
维·布朗卡 , 1
维亚希列夫 , 1
维伦纽夫 , 1
维松 , 1
维阿特金 , 1
缪青民 , 1
罗世文 , 1
罗以军 , 5
罗伯托·阿尔沃雷斯·纪廉 , 1
罗伯特·布莱克 , 1
罗伯特·鲁宾 , 1
罗冠京 , 1
罗华 , 1
罗多尔佛·塞尔特扎·塞维里诺 , 1
罗宜明 , 1
罗宾·库克 , 3
罗布尔 , 1
罗帅 , 2
罗干 , 21
罗广基 , 1
罗康雄 , 2
罗德—拉森 , 3
罗思 , 1
罗成群 , 1
罗斌 , 3
罗斯 , 16
罗新代 , 1
罗昌爱 , 2
罗明 , 1
罗春华 , 1
罗晋标 , 1
罗景民 , 1
罗曼 , 1
罗曼·罗兰 , 1
罗桂英 , 2
罗森加特 , 1
罗毅刚 , 2
罗泽秀 , 5
罗洗河 , 1
罗玉文 , 6
罗瓦伊纳 , 1
罗盘 , 1
罗纳尔多 , 3
罗致焕 , 1
罗茂城 , 2
罗荣桓 , 27
罗莎·卢森堡 , 1
罗萨里奥·格林 , 1
罗豪才 , 1
罗贵英 , 4
罗辉 , 8
罗雪村 , 1
罗马诺·普罗迪 , 1
罗高寿 , 4
羽田 , 1
羽田孜 , 2
翁霍 , 1
翟俊杰 , 3
翟培银 , 1
翟景升 , 1
翟雪梅 , 1
翦伯赞 , 1
翩翩 , 3
老何 , 5
老侯 , 2
老刘 , 1
老吴 , 2
老张 , 11
老懋 , 1
老秦 , 1
老童 , 4
老舍 , 2
老萧 , 1
老许 , 4
老谭 , 1
老赵 , 2
老那 , 2
老邱 , 5
老郑 , 1
老马 , 1
老黄 , 1
耐克 , 1
耶稣 , 5
耿立 , 1
聂卫平 , 6
聂永芳 , 3
聂煜 , 1
聂荣臻 , 1
聪儿 , 1
肖克 , 1
肖克凡 , 1
肖兰 , 2
肖冠军 , 1
肖建刚 , 1
肖强 , 8
肖惟真 , 1
肖成林 , 1
肖新博 , 2
肖炼 , 1
肖璞 , 1
肖红 , 1
肖荻 , 1
肖雄 , 2
肯代尔 , 1
胡世庆 , 4
胡光宝 , 1
胡公 , 1
胡利奥·鲁伊斯 , 1
胡勇方 , 1
胡卫东 , 1
胡喜魁 , 1
胡家勇 , 1
胡富国 , 8
胡希捷 , 2
胡平 , 1
胡应龙 , 1
胡建平 , 1
胡彩玲 , 2
胡志方 , 1
胡志明 , 9
胡忠友 , 21
胡恩勇 , 4
胡明 , 1
胡春华 , 3
胡昭衡 , 1
胡晓梦 , 2
胡柳方 , 1
胡栋 , 1
胡桃 , 1
胡氏 , 3
胡汉方 , 3
胡滨娜 , 1
胡花蕊 , 6
胡荣华 , 1
胡训军 , 2
胡跃平龙益飞 , 1
胡辛 , 1
胡适 , 2
胡锦涛 , 16
腾华 , 1
臧天朔 , 1
舍拉利·海鲁拉耶夫 , 3
舍比拉特 , 5
舒圣佑 , 1
舒婷 , 2
舒尔茨 , 1
舒惠国 , 1
舒曼 , 1
艾力肯 , 1
艾博雅 , 1
艾哈迈德·本·穆罕默德·萨利姆 , 1
艾哈迈德·阿塔夫 , 1
艾山 , 1
艾琳 , 7
艾笑 , 2
艾赛义德 , 2
节派·武律博 , 1
芬拿 , 1
芭芭拉·卡斯蒂约·哥斯达 , 1
苏人 , 1
苏会志 , 1
苏光国 , 1
苏克尔 , 1
苏利曼 , 4
苏叔阳 , 1
苏哈托 , 20
苏宁 , 3
苏日娜 , 1
苏明 , 1
苏星 , 1
苏知翼 , 1
苏菲 , 1
苏里亚·巴哈杜尔·塔帕 , 1
苏雪冰 , 1
苏霆 , 1
苑志南 , 1
若斯潘 , 5
英迪拉·甘地 , 1
英韬 , 1
范世阅 , 2
范丽青 , 1
范占英 , 1
范学鹏 , 2
范宇文 , 1
范德闽 , 1
范志毅 , 1
范戴肯 , 1
范敬宜 , 2
范文茶 , 1
范清银 , 1
范硕 , 1
范罗斯特 , 1
茅以升 , 1
茅盾 , 10
荀子 , 1
荆轲 , 1
荣士存 , 1
荣松 , 2
荣毅仁 , 6
荣高棠 , 1
莎士比亚 , 1
莎阿代提·哈米提 , 3
莫伊 , 3
莫勒姆 , 5
莫华伦 , 1
莫尔斯 , 1
莫尼卡·莱温斯基 , 1
莫扎特 , 4
莫拉夫克娃 , 1
莫诺里 , 2
莫迪凯 , 12
莫雷勒 , 1
莱利 , 1
莱奇 , 1
莱尼亚 , 1
莱易斯 , 1
莱莉 , 1
莱齐耶 , 1
菲尔曼·辛佐伊海巴 , 1
菲拉利 , 12
菲赫里 , 1
萧三 , 2
萧乾 , 2
萧关根 , 1
萧娴 , 2
萨乌丁 , 11
萨利姆 , 2
萨利赫 , 1
萨哈夫 , 6
萨姆·姆帕苏 , 1
萨尔瓦多·达利 , 1
萨希杜·丹戈—纳代伊 , 1
萨米亚 , 1
萨米亚·侯赛因 , 1
萨维 , 1
萨达姆 , 18
萨达姆·侯赛因 , 1
萨阿东·哈马迪 , 3
萨马兰奇 , 3
萨默斯 , 3
葛娟 , 4
葛成 , 1
葛菲 , 4
董乐山 , 1
董伟 , 3
董加耕 , 1
董卓 , 1
